Sample,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,ND1,ND2,ND3,ND4,ND5,ND6,QC_1,QC_8,QC_15
M789T327,870.1024389,1934.176914,750.2644668,1858.496427,1118.663626,1080.093687,1942.287477,1305.769931,1656.747025,1759.207713,1764.640426,1477.428499,1277.19969,1222.230904,1071.826852
M789T354,1793.461448,1732.756912,1188.548055,3055.518469,1639.498456,1401.468908,992.997601,1270.35874,691.9774586,1289.849277,1038.113466,1432.784106,902.8509257,930.6999058,936.7874819
M789T375,6672.721686,11607.79058,4321.243833,10116.30461,8185.193646,9119.210725,4900.835054,7009.433901,6012.668508,5628.619063,6650.754171,5271.10914,7576.529135,6141.251253,7069.655929
M790T327,513.4918616,1194.252484,632.6739121,1018.352711,859.4082787,757.5253806,1024.558843,1014.620522,1004.711823,927.9670212,962.2149572,570.9532727,1002.590572,753.9641103,878.440384
M790T338,1459.718121,2698.06163,1757.62615,2237.030907,1581.144304,1681.854796,5054.700173,3206.088111,4231.677319,2362.637239,2368.219604,3575.043622,7850.147757,5385.09074,7830.2215
M790T473,2400.237322,2465.622122,1841.491307,1620.894763,1505.829535,1242.496502,2662.092367,2267.349621,2581.713528,1357.250305,921.9854792,1196.784282,2638.731428,2379.390895,1956.439208
M791T305,2044.13291,5613.58047,2121.156537,5881.131299,4466.124911,3973.598519,1741.551751,1732.596533,1855.026877,2593.861718,1994.688372,1913.053675,2691.999813,2905.789004,2726.241302
M791T339,766.0234024,1483.716639,989.0556577,1810.908302,718.3902124,980.0022163,3250.685174,1586.513959,2367.485844,1092.572817,1218.548352,2472.326744,5239.02634,3509.860455,4579.773005
M791T441,2324.158145,2470.179832,3613.56939,2619.338739,2114.708844,2274.212828,2460.786424,2278.816338,2318.025648,3576.519,2368.391563,2550.468215,2437.483597,3091.346303,2923.525418
M791T472,1284.931325,1408.417201,577.8875118,506.135927,712.4817208,864.9616095,1521.250045,1511.01843,1203.964029,588.5639118,838.0630497,377.330922,1477.503579,1269.037541,980.4689281
M792T236,440.9457135,1377.504459,469.6728168,1188.578079,956.5256733,949.9837451,337.8771995,533.743337,352.3353654,351.0126854,294.9672659,278.7029318,678.6227632,539.133939,452.3249393
M792T305,1940.222625,2604.867148,1033.40075,2862.132452,1902.244818,1962.293028,1147.439286,858.5593426,909.6569892,1105.84778,740.0520404,998.2829216,1413.508359,1356.35205,1219.355293
M793T43,603.8597847,1155.262568,648.2928139,583.9386256,918.4122854,797.8430621,969.5642096,694.2209604,1185.749425,857.5460422,703.9219693,986.4206153,817.2539098,745.213384,1012.65452
M793T479,2333.923633,2235.870542,3016.84127,4299.334322,4231.878434,3469.719442,3990.269964,2151.403865,3153.458666,3677.215182,4238.79549,3650.764193,2978.89805,2058.333018,2973.511011
M793T55,802.2553543,699.2929365,476.8439322,1705.945853,1126.304303,1004.157926,1353.227005,1964.858182,918.606874,1588.407893,1037.631374,1204.387708,885.6406086,826.2364469,1082.334603
M794T479,2386.475128,1419.465289,1753.29391,1300.911572,1365.244443,920.5322617,2209.727484,2020.426424,928.3895369,2418.450114,1527.32069,1526.636499,1160.167903,1566.808805,1517.422861
M795T336,977.9787259,1161.388965,905.6440464,555.0442571,974.8795192,870.9574055,550.2998468,662.8257421,1265.126291,779.1727725,783.4315121,948.1164471,509.4223852,660.9420784,743.5617038
M795T339,4617.763339,7789.582934,5059.88338,6601.34151,4023.938231,4452.576921,13003.84426,9746.144587,14719.86107,7331.970932,9312.655387,10098.56215,17161.7264,13681.30127,17500.87252
M796T339,2400.968716,3858.318829,2592.45865,3936.23153,2710.959172,2646.501295,9352.659989,4870.348429,6803.007142,4591.040812,4697.063959,5274.482279,10053.98318,7645.243224,9389.013695
M796T55,1246.549693,787.3896177,2006.127019,1544.434012,1421.287148,1914.874812,852.9799936,1342.974863,607.9729934,944.9133223,764.1043749,742.0256547,1393.639052,1283.290476,1432.144524
M796T62,811.0280497,964.8732886,885.8535542,1018.713295,836.2175834,748.8072367,556.2157874,1244.483094,969.113614,1421.080984,913.2722412,729.2513014,599.5982395,728.0442868,733.0727861
M797T323,2041.813401,9708.242543,2219.617296,8704.12848,4657.272164,4973.31983,11015.00043,7468.345658,9374.309478,7301.750382,8363.18013,7692.838487,6500.402481,6470.770296,6456.254935
M797T338,1126.650656,1449.043407,705.2755416,1550.648433,817.8502405,786.2561571,2012.203261,1667.654494,2502.348634,1392.953903,2083.874845,1683.742977,3079.5111,2481.637618,2602.081252
M797T354,4311.800743,7394.336047,4107.320568,6263.707783,5691.473915,5459.450021,3637.656818,3765.182655,3110.764279,5175.868365,3565.469307,3834.251452,5342.185276,3552.209784,4312.043321
M798T323,935.8151597,4417.641152,1300.665789,4703.847773,2355.26918,2582.607364,4449.958811,3369.657112,4689.909944,3308.616949,3534.367497,3733.298398,3159.983178,2579.299373,2873.252144
M798T354,2697.428938,3988.932043,3625.807588,2910.90705,2652.543527,2982.624094,1891.27732,2384.938837,1822.124198,2809.796034,2347.254699,1863.662504,3639.442759,2368.116526,2595.975894
M798T44_1,520.5532988,874.1298723,733.076239,878.4952574,688.3505783,396.4826002,755.9790504,872.8571705,677.5511198,1089.490963,991.3259096,1219.359173,767.8596808,627.5217542,928.6060935
M798T44_2,302.5239923,811.8960815,517.4695142,356.6177624,594.0300021,424.573737,687.5458196,739.6292472,615.1604401,567.8933065,504.6887336,727.6051162,432.3818204,529.616143,645.9025141
M798T479,3352.747703,2769.659787,2798.9578,2758.960698,2831.116138,3038.743975,1771.290135,1047.409243,2728.464175,3203.3087,3919.610917,3146.918203,2980.850307,2481.46254,2363.286418
M799T323,361.654225,1737.425479,444.085636,1545.060722,1193.857425,840.659016,1824.829957,1226.454295,1293.779418,1102.289138,1710.685642,1564.189836,1138.153245,1277.802439,1076.407212
M799T356,23497.63981,13382.49136,22494.91032,11237.91272,17747.6078,15428.25522,3663.17248,4493.720836,3134.939971,4703.907484,3471.23296,2810.904404,10555.88368,8760.223244,8523.493579
M799T44_1,707.1823922,960.5702578,648.2928139,1061.084948,794.9015335,981.4124333,1080.965195,848.0510713,827.6965209,998.2263151,1097.716215,1217.239956,1083.549741,776.2856175,1360.862954
M79T488,1120.783912,1650.960786,1249.077466,1365.751719,1284.035405,1310.203123,930.5565296,812.5317833,1797.572204,1517.326783,1430.081457,1577.172124,1142.192274,1218.873583,1390.903316
M800T335,1125.404175,1067.38235,716.4558473,1257.182011,787.354547,1234.950546,280.4931432,493.8589053,404.6331887,448.9741793,560.6385768,394.0177356,826.8818748,685.4720417,675.6406146
M800T356,14151.89701,6582.670236,13500.91918,6295.485542,8183.312954,7925.91151,1720.294835,2468.71766,1307.894672,2396.747061,1832.976698,1664.4703,4375.413557,4471.946713,5166.868596
M800T44,716.7045263,1447.351339,599.0152535,910.628686,668.8676375,690.7437046,1007.144039,1106.19929,987.7552469,1058.750651,995.7470902,1109.810138,895.3374699,826.5306413,855.2679598
M801T356,4399.48649,2257.753994,5285.15116,3149.119034,2679.276836,3506.529802,578.8811161,483.931519,650.4346608,872.4288979,563.2688789,885.6225174,1777.90437,1695.330686,1961.792651
M801T375,6387.3314,4878.770393,6163.891218,4538.435033,4628.011562,4536.225862,3049.092045,4427.501616,2252.192158,2031.069774,2930.602916,1734.226043,4881.144503,4406.463833,5115.005758
M802T358,4740.339372,1737.137936,5671.769729,1275.833731,3054.984948,2943.186921,805.9465645,591.3337179,664.686375,964.9398011,558.9973212,417.992979,1150.863783,1216.981327,1648.870185
M802T375,4990.82824,2577.747983,3803.428209,2811.472413,3876.207126,2714.830731,1958.444227,1782.812612,1904.751228,1861.08261,1771.750347,1403.236852,2395.926612,3053.395832,2688.380756
M802T44,341.9929128,1089.914463,668.6461245,719.0914708,535.395232,584.1336548,1015.209741,775.0821681,1183.090553,772.0166448,589.9855426,941.1290388,704.0985459,665.0447558,590.0392692
M803T358,2400.760669,1188.772416,2324.255714,738.5965121,1760.30678,1740.166664,389.2227963,563.9365738,497.3153595,538.4974934,395.1971997,522.6456906,1105.38682,834.9852868,766.3454865
M803T375,5704.341356,8369.601658,5632.937565,8850.418254,5710.864716,6542.644562,5867.600063,5559.78189,5006.565118,4986.82706,5349.404216,4641.958146,8334.867076,5708.967977,6377.273335
M803T386_1,400.5499955,959.7939184,414.1682466,602.0177287,631.6694526,467.245039,503.8903215,379.6873231,653.6433038,504.6509991,540.8253189,417.3563306,442.7741227,383.5549787,445.9642982
M803T386_3,1006.754105,1636.716346,864.2402104,1729.563997,765.0949274,1505.925933,951.1336472,1019.652556,821.4846493,874.1510714,795.7164906,966.971402,958.7637129,954.7350504,1253.783786
M803T429,826.6898989,836.961081,988.0346535,1119.459475,923.2172794,759.1045164,479.5771306,638.2323666,450.856975,940.561795,898.8471471,511.0545502,810.6453514,635.9320899,666.1909369
M803T483,365.5343507,357.062445,341.9317308,565.4527088,508.9991375,331.0122083,904.4067677,728.0502527,745.2498565,743.9297803,451.6942993,991.8612213,729.1633951,614.3835636,566.5471305
M804T356,37474.78836,16968.66972,40483.76512,15625.69015,24120.85239,27179.38363,3151.10942,6478.47445,3888.152583,5062.517475,4709.335415,3828.504487,11682.03053,11474.02585,11271.64588
M804T375,3804.034116,5985.15559,3454.431929,5517.143566,3550.104877,4130.187133,3337.607314,3658.264474,2725.093272,4042.626298,3584.012841,2479.905294,4039.612765,3753.270003,3888.094869
M805T356,18443.47535,9208.591291,16208.33312,8328.329477,13003.0895,12415.45625,2705.054459,4259.649437,2249.548688,3796.403007,2536.084231,1947.473472,7819.278337,6715.702626,5929.720243
M805T375,1031.343111,1560.981404,1582.545393,1991.040059,2175.921785,1812.999414,980.9002622,747.1246358,890.2832972,1281.340364,1279.671362,603.2968846,2068.915297,1689.638321,1538.51853
M806T356,5439.640023,3164.149776,6050.321975,3208.378192,4395.68213,4853.398136,1498.733152,1697.914168,996.1520566,1475.537019,1327.062074,1067.563428,2917.236994,3132.319218,3493.317848
M806T375,14759.45516,10166.2139,12499.59268,10652.41356,9745.752694,9737.356984,7723.010512,6157.73269,5137.635542,5154.42409,6676.337535,5283.448255,9098.910856,7690.919261,9790.940744
M807T346,2362.52505,8946.626947,2664.273614,9802.200142,5687.736787,5335.491214,110.4407854,1579.83442,112.1054621,122.8299185,123.8761767,230.6446464,2749.769482,2666.968486,3141.265109
M807T347_1,1826.060208,7103.711006,1854.254702,7144.23915,4905.613,4119.582788,83.46890863,25.06549356,86.95009015,32.24878169,13.05127924,84.02886741,2020.861903,1936.036008,2695.781333
M807T347_2,2084.478704,8716.039665,1955.405963,7375.109672,4986.470415,4537.876024,674.3350336,597.5332033,485.9142124,591.7784409,595.9805539,496.3270351,2799.278031,2002.78644,2224.956128
M807T375,8801.847243,6651.23737,7378.781607,7477.981546,7137.747929,6998.575955,4461.67699,4400.195827,4048.145476,3366.487839,4366.856672,3704.109498,6886.294953,4195.255829,7297.416715
M808T346_1,1172.961547,4074.863241,946.7168407,3962.210806,2482.543132,2334.485248,573.7490415,18.77304639,53.51609888,47.33068189,31.52317797,25.95444496,1212.307794,1036.723599,1326.952655
M808T346_2,534.5598961,1720.542604,478.4737678,2121.052496,917.1537652,1065.645811,65.74318043,54.9336179,48.61388179,15.23887448,38.99521115,40.32760083,674.9775358,646.0697342,490.1450394
M808T375,36905.68583,70281.03331,30590.65733,78346.66707,47163.28928,47133.8427,33592.37156,40264.14446,42837.77786,41357.59177,33359.59972,39590.58659,48912.06961,39960.98429,46562.25143
M809T375,21555.04898,35485.8259,16252.56337,37326.26925,24230.03506,25028.15911,18759.46727,26222.8065,23624.97234,21695.38463,19567.89556,22645.32249,30063.19785,17749.84299,23551.60485
M810T375,7557.129744,13278.1831,7049.833412,14203.15841,7779.906721,7384.943028,6577.671612,7855.491956,6125.471969,6301.390345,6732.829046,6329.928179,10531.34864,6315.183119,6921.761402
M811T339,1038.424255,990.4400574,1008.337204,1450.844551,652.7173055,677.3135969,2602.066674,1393.334043,2396.364311,1341.316872,1462.052853,1472.128051,2503.448249,1910.23262,2319.758455
M811T375,2021.881015,2611.293718,1696.608271,3098.945795,2381.616783,2388.441591,1589.04878,2409.712611,1657.073355,2177.828372,1701.884517,1633.84424,2670.860857,2178.462071,2499.481006
M812T294,1124.405524,843.3817085,1147.234005,498.315663,650.0873552,579.5061831,140.8418089,139.2272328,312.1243166,119.3002496,161.1942172,194.092908,486.3241501,374.1241603,614.1805284
M812T339,304.4013681,428.2756473,543.6524841,701.962449,485.5081592,531.7218127,1209.014821,766.0546055,773.4184499,790.7761724,728.8996545,834.6848571,1516.487154,1313.077859,1128.128092
M812T356,632.1775769,995.9802095,948.0886814,1074.288069,827.8861286,652.1059402,427.4331318,1109.973138,586.4777212,929.6484953,938.4355256,447.8305299,1079.100871,1306.921098,1479.398751
M812T44,332.1756891,428.4979308,392.6723533,830.8681246,807.6521522,752.0945019,625.7927398,918.4012366,426.894607,886.1565536,540.9870464,558.3901085,698.4615554,726.8917653,518.6395593
M813T346,260.8022667,2337.049408,527.242583,1755.544755,1253.310443,1132.880594,71.32960962,90.52238517,76.6763975,82.24394316,66.12730624,13.03375566,624.9048424,670.679893,633.6382048
M813T44_1,695.5539164,1640.511687,960.1862151,988.5114025,892.3690996,726.8227545,1292.107076,1170.231015,1382.98639,673.778684,1094.540431,1087.303383,859.6410393,807.2515635,1139.294086
M814T318,2401.979228,4002.346969,2196.915912,3376.217106,2061.89692,2552.784865,479.4382182,684.8914369,141.972413,732.7359534,915.9359336,306.9111997,1367.954382,1354.065942,1923.141102
M814T346_1,379.1907603,1872.817243,516.7101681,1676.20966,1129.48005,1195.280347,65.74318043,54.9336179,13.60663102,68.53704225,38.99521115,40.32760083,780.1095051,501.2175377,489.068743
M814T346_2,854.6971706,2701.989374,672.7198282,2629.45518,1813.375409,1585.942613,332.9702647,664.0729714,306.5713489,559.5831475,467.0382517,568.2013985,1152.321033,833.1661919,1006.862914
M814T44,579.0424335,1071.113573,624.1122213,634.4666596,1000.021024,1007.855586,1174.236662,710.7485157,812.5517524,864.4095145,967.7235414,1124.377722,1013.681426,858.969489,1497.513015
M814T55,2379.565202,948.5865455,2729.542311,916.9528118,2291.182524,2208.861032,741.025103,1213.980859,1065.254099,1084.597911,1162.313078,892.04721,1681.12028,1561.783925,1935.943393
M815T318,1757.324297,1523.149543,1739.274728,1875.722204,1147.265058,1520.271329,454.813805,382.0353845,181.616435,369.7297398,312.837137,450.5079273,881.4042079,933.3993748,683.6371292
M815T346,505.1073121,1893.866703,452.2504073,1808.340013,1208.910678,990.3882183,79.60983798,54.9336179,44.29471199,50.30747254,35.65874066,40.44598029,559.1645669,361.562687,624.7121655
M815T44,580.6976258,1166.468919,713.1051492,982.6015916,1027.663561,1212.346353,973.3570829,1109.411957,1228.995091,1370.184739,784.7566757,929.3332935,915.5938072,882.0523487,1154.780646
M815T66,435.1564141,1005.891525,397.5276901,969.5445764,651.5970379,782.9498862,3269.005801,1898.650622,1334.977249,1835.159075,2395.332917,3764.935702,2052.489118,1721.712271,1781.941202
M816T318,3810.312573,7736.871496,3246.729475,7845.286983,4253.182174,5350.833026,1623.909422,2344.723338,1546.947561,2067.75199,1837.309861,1935.475933,4170.478353,2879.388088,3218.084455
M816T43,357.8769313,960.3849172,442.7446668,715.114793,653.175992,644.9019,758.4380291,903.6020203,927.2389434,634.7191179,965.0905513,1202.512005,796.0299032,719.4207961,962.6516942
M817T318,1764.048172,3996.874763,2114.699117,3992.308251,2287.950876,3047.198377,805.9801583,1781.710732,1083.589047,1423.563129,555.0973044,506.507964,1933.915669,1884.738171,2408.814403
M817T44,492.2085643,1106.41969,460.7446896,584.4409688,763.6653732,650.5097426,1063.389009,845.5777942,974.7587146,729.4477478,561.2402421,683.1246215,664.389652,756.0075957,543.9560652
M818T104,419.0589309,1409.109603,770.1078324,1157.841863,1435.143316,1252.949542,1753.370196,1091.687715,1895.590834,1646.593449,1425.087056,1729.172226,1601.017457,1293.334695,1149.653268
M818T308_1,39993.27008,38164.51381,41395.75138,34240.8831,29274.12556,34973.699,21018.64253,29604.40418,20792.48912,44104.47036,26711.5844,29058.13644,30811.1257,36206.05739,36501.89657
M818T308_2,1568.224644,1375.425571,1522.422294,1057.404561,850.0229187,830.2970802,406.1782005,1295.110596,480.5150236,1160.856687,844.2076594,1227.214777,1173.533937,1052.758024,1053.79883
M819T309,22508.65974,21235.31191,21022.3621,16200.39569,15212.43704,18206.53656,10554.57828,16534.38747,10775.85666,23830.88215,16011.54945,16744.92286,14892.75661,16903.39648,16409.93216
M819T323,949.7548095,3038.9747,931.5222219,2454.309245,1489.219955,1647.451192,2767.180061,2222.119864,2752.426181,2429.436983,2620.248447,2493.51018,2141.216465,2255.558685,2138.862114
M820T309,6843.716949,5785.159676,6517.488864,5329.497688,4614.181206,6109.215128,3951.900191,5837.852156,3463.127383,7269.800067,4851.523709,5453.395627,5815.914935,5223.882282,5005.430309
M820T323,541.3560266,1209.949035,649.9821003,1216.09764,765.7217671,659.4664104,1531.435352,1322.493361,1496.621327,1091.085241,1381.568535,1640.210845,1017.036612,1128.367376,1070.923634
M820T480,1814.989801,441.8926395,1651.077482,1171.478591,2773.976905,1273.022462,1737.984924,1495.588965,1149.771354,1730.537366,1355.682056,1085.077523,1379.044055,1047.309087,916.3407885
M821T308,2300.603075,741.2495536,1524.15573,1410.201143,1292.384339,1427.888785,951.2178904,1329.917903,1238.930557,1985.896732,1401.103634,1339.443743,2083.917251,1350.093159,1290.237399
M821T426,1504.145483,1907.381799,1674.509486,1088.20702,1551.626931,1480.256501,1785.081531,1199.249683,1883.078914,983.1605214,1752.910687,1366.479756,2125.832951,1741.041044,1653.792829
M821T44,335.1875599,700.1066265,467.2787167,739.5757875,358.8438141,641.9699851,1233.093253,669.2619004,873.7781312,668.8847766,672.3636911,702.2445815,665.0845837,402.992152,667.1968821
M821T57,852.8411301,1811.91497,1389.469226,1455.084856,1646.843802,2125.528892,1815.681856,528.5231985,1789.834071,1419.877523,1688.741239,1425.38182,1816.347933,1447.697986,1713.964549
M822T335,608.6244325,684.7846782,813.8032162,909.0500069,740.0840141,1017.451432,238.7623552,524.9199904,248.6414099,503.116629,387.4714737,366.7818444,645.648908,704.4342774,492.4532021
M822T43,546.1874643,667.7270662,396.6181646,557.4064537,463.0222453,438.927211,861.0854314,805.1459765,909.5854351,579.2519425,684.9393909,615.0956136,695.4158999,712.3338501,962.7796961
M823T336,580.1602712,379.567319,543.9634511,961.7710619,588.4054793,381.364811,362.6496149,365.6995224,264.8915348,350.9823411,299.9700315,382.1311453,550.5687681,335.8549176,402.8924602
M823T44,475.1143137,716.658453,646.3469086,479.855445,840.630922,345.9836786,479.1670189,826.3642175,879.800416,865.5429822,656.822063,871.1501023,538.2735738,534.2753979,643.9346104
M826T356,2635.995545,1905.398213,3088.713649,2041.745575,2072.058716,2352.757622,778.7517409,685.9560595,281.6894724,908.5834674,617.0824054,563.506491,1512.628973,1639.248475,1657.455787
M826T58,504.7699754,673.6380296,568.0457631,647.3238224,1057.440278,1183.714153,939.5682592,1306.861326,572.7863572,1399.584697,802.3071117,1196.027326,1091.106797,1142.463624,1113.932805
M827T356,7263.581082,5521.51523,5987.741827,5355.179514,4733.860809,6072.711483,3855.05277,3828.851237,3962.88775,3196.121459,2643.753497,2612.334262,8241.582218,6436.508738,6907.669409
M827T44,431.3467558,959.0126619,498.0919324,744.2983537,397.6606741,655.1467721,641.2180768,858.0405136,784.1210952,700.4815285,620.4717747,1022.096933,699.4982159,596.6287981,647.3384037
M828T356,3917.574363,3193.662223,2620.565126,3422.196763,3712.192018,3630.829013,2722.881375,2136.038435,2141.578319,1393.267287,1339.467507,1313.312256,3916.225528,4526.583754,3613.510439
M828T375,1747.21718,2704.30539,1965.525755,2113.891489,2185.37026,2341.04108,1340.40438,942.7398817,1665.19863,2141.885981,1346.900236,1662.721747,2091.011607,1666.323865,2059.290412
M828T44_2,580.3796877,488.0189365,649.8119285,417.7177073,795.8373815,501.5594259,874.7212238,430.7126695,687.4407383,574.514156,658.6901967,476.9057707,578.2907832,545.4769702,393.6867105
M829T356,1288.49272,1396.291526,1453.98441,1435.567124,1162.072578,996.5560844,703.714885,727.0312726,972.7224474,943.5792518,653.7157188,767.4850999,2067.654246,1857.838837,1673.539118
M829T44,442.2280764,848.5767294,671.5716209,1088.094384,615.0732856,582.6551168,889.440153,892.0558196,1048.215412,1052.324822,958.087335,1089.597944,843.0459412,668.1581075,807.2261259
M82T44_1,2121.920006,4391.331139,1581.87814,4363.486509,2205.159906,1361.099667,4491.279726,3627.845823,3840.141215,2675.127263,3407.521087,4201.424095,3133.479405,2797.588531,3065.905644
M82T44_2,13943.00467,15651.40106,12214.19792,17824.31323,13106.09811,14393.71656,23004.35987,18007.68356,19112.2098,15900.19505,19093.11218,18604.27778,16301.95263,14191.57137,16700.98358
M82T44_3,952.2713938,2117.713352,1061.534939,2105.776604,1540.918453,1071.607447,2377.46159,1154.560536,1795.353263,1434.033478,1801.379414,2446.984789,998.7839108,1584.527435,1660.300868
M82T490_2,843.278619,712.5272663,750.503699,853.5457176,924.9455987,807.7343168,973.1337286,863.56556,641.2172948,1161.680039,648.5907529,832.2379272,983.3452265,858.9518817,989.3115078
M82T515,3780.0839,1770.024781,1591.909252,1671.354445,3432.661201,1655.276347,1035.266602,1950.373939,2222.218313,1623.523551,2941.129005,2806.834032,2346.214407,1705.351484,1934.214339
M830T375,2731.567587,4897.0425,2984.964714,4543.875737,3716.262078,4671.638035,4963.39945,4951.778012,4354.837171,4414.124884,4529.195498,3710.796179,4496.771727,3603.510563,4489.475709
M830T44,302.8395209,651.0233656,362.7152117,455.8578004,740.0687374,631.7519088,621.9126858,757.3319568,680.6492814,713.1340772,876.0397897,564.8337167,789.6695159,480.3961182,778.8061298
M831T375,2114.751198,3857.381644,1337.750429,3024.346362,1931.059176,1709.877008,1802.188526,2391.672391,2322.040194,2157.707623,2464.304886,2467.577376,3551.067384,3601.327203,2460.952148
M833T318,1016.030055,2543.089819,547.02698,2201.64249,1833.5702,967.6633606,485.9279535,554.2859642,179.5938048,773.6437932,551.4320907,668.5723842,1543.694167,1138.827743,1586.154066
M833T319,2413.848443,8989.5558,2356.355951,8593.88813,4506.25773,5312.979714,2632.105682,2984.474219,2413.062748,3126.489498,3011.133941,2420.995659,3884.65036,4029.356417,3900.828437
M833T62,882.4386403,2485.720626,562.7727362,2435.557902,1594.875776,823.7379536,2358.390813,2753.649415,2526.256256,2954.622846,2582.37077,2740.483487,1562.641923,1333.765869,1287.638991
M833T96,405.139557,1191.354535,424.1100824,1246.849905,754.9049012,694.3135135,775.4328853,1253.397577,882.2159794,1170.302912,720.635623,1135.927363,670.9162434,932.4152599,712.6648319
M834T319,1081.727971,4939.347138,1664.723639,4316.252767,2978.634837,2785.409032,1648.803591,2061.609524,1402.729666,1901.830669,1464.209058,1843.225554,2311.80465,2329.649331,2095.620347
M835T268,326.2512343,474.0078694,389.8570139,504.609082,291.7026758,383.6417508,825.25004,1511.258046,602.7513204,1387.829342,1364.868199,1115.751492,639.7973773,831.0387338,472.2958375
M835T309,2791.224859,2833.574556,2603.974116,3329.89744,1793.594208,1762.824893,1957.207479,1601.753408,2111.446297,2544.139009,979.1044561,2328.764145,2533.341481,2216.620537,1667.032959
M835T335,88.18971438,1107.73616,76.40182985,1388.131,412.1181025,473.6281958,805.9638519,747.3278584,630.4986028,1049.987715,710.6776304,715.450803,552.9170674,529.3597707,531.428026
M835T478,2413.415587,1723.164324,2311.621076,1999.508306,3756.493503,2897.563185,1668.806524,1903.745824,1278.760536,1871.090483,2008.618514,1346.766715,2358.116279,1880.004625,2137.714812
M836T309,1059.296582,1820.064114,1080.518379,1624.796104,1462.890392,1328.609912,723.6535215,1009.472884,574.8877214,1442.125011,943.6175713,754.9800501,1372.633396,1727.7405,1041.908608
M836T55,1415.696576,1278.560655,1629.285553,1698.417788,768.4923494,823.4945146,1415.866686,1577.753258,1479.283695,1173.072785,1604.657389,1373.111198,1790.210471,1655.39831,1485.152147
M837T308_1,7508.194484,4547.610059,4773.562685,5520.908734,5109.100699,4843.475597,2487.98472,4791.944353,2796.238882,6881.870967,3451.251503,3272.185013,4931.550483,3896.636676,3727.029641
M837T308_2,7141.247174,4385.495378,5736.458293,4522.677152,4944.340154,5021.053851,2434.150674,4747.762415,3014.978313,7421.674571,3306.134837,3171.405501,4142.323621,4399.857056,3226.513075
M837T55,1237.976014,758.2851242,1360.422838,676.0268957,908.6920238,1113.876126,1347.205608,1158.684774,1295.931404,1361.427575,1286.980813,1375.907473,1059.422612,794.4915154,1099.036824
M838T308_2,1975.501846,1225.460449,2003.521703,1870.841657,1608.82717,1908.235021,1035.668816,1376.96312,307.5536734,2751.603866,1051.37326,1344.821882,1404.421254,1477.472905,865.7769269
M838T318,1125.345337,4496.508056,1203.162897,3208.644984,2322.298063,2439.165209,453.2219204,1303.173798,963.7036031,1281.337302,1510.726367,1671.526051,1729.233138,1892.369713,1938.082265
M838T374,564.0871087,917.3563616,890.4694609,2033.753471,1091.628721,1530.335757,764.384988,634.4796303,786.4968022,1385.058723,784.5031236,1060.737143,1373.362383,1468.594816,1809.619471
M83T222,656.4876342,818.8691154,704.4760795,846.2068232,562.4839658,722.0363221,965.9222291,988.8852098,877.7564634,895.9425186,925.0770681,1571.044339,626.5162322,931.8083652,953.2966165
M83T44_1,2150.782559,2005.659887,2448.151613,3885.403117,1381.676979,2342.10273,3926.368772,3767.597724,3773.173064,3038.460764,3706.058626,3137.222767,2947.968407,2461.467287,3254.297197
M83T44_2,1580.65855,1982.92495,1649.359997,2741.47677,1955.250911,1538.22228,2795.077325,2315.057752,2483.86223,2614.374197,2605.277981,2726.619851,1819.504926,2021.488776,1607.001373
M83T44_3,492.476528,923.2627026,462.3549317,1315.179009,409.7819907,534.7103255,898.9114307,2819.553535,3105.825905,2973.832711,1029.422744,606.1549595,791.1428115,765.7376152,1101.016512
M840T309,7224.668219,7693.584249,7520.24529,9960.853138,4806.720733,6056.843747,5391.358899,6568.790471,5927.496145,6974.899918,4592.350135,5270.793776,6243.393097,6391.177304,7671.101008
M840T375_1,2889.30559,2538.295536,4170.12335,3332.231378,2532.657393,3070.338992,1557.856431,3081.729787,1934.579012,2607.05845,3140.510896,2069.433539,2442.425186,2098.03813,2815.120411
M840T375_2,1732.802699,1826.858453,1688.639569,2208.52292,2008.869214,1967.530012,1521.179061,1881.719111,2626.817355,1370.277568,1104.228258,1292.741358,2204.581874,1509.992521,2147.155754
M841T309,4342.079209,3856.039221,3768.378548,4031.255524,2496.351513,3643.909161,3645.823213,3820.882609,2575.996382,5430.935697,3307.974029,3162.678774,6043.542598,4315.769307,3621.712621
M841T382,846.3151975,1162.108615,481.4506014,900.7976143,1006.724367,1457.37977,328.8853075,1008.669785,492.2506522,1127.536076,754.4012174,766.6545582,686.7585297,813.8008661,978.4921983
M841T44_1,567.4067971,950.9115503,862.2101001,1060.947775,1170.490676,1232.195962,1183.04559,903.4132896,1273.832411,1184.142296,724.0621012,586.0477006,768.3366677,925.3247401,945.2102453
M841T44_2,368.8553187,768.7043778,456.4601251,494.5142311,734.6869201,382.1405149,549.4706868,775.9481817,739.2671377,775.0811515,728.8499702,840.7251566,472.4641629,591.3525549,774.1847954
M841T479,1651.292666,1651.032959,1555.119587,2183.769247,2244.257447,2020.39734,1806.936835,1781.456296,2149.377684,1892.120221,1303.004731,1655.011661,1780.123907,1922.76073,1440.730675
M842T308,1311.773204,1821.154572,1757.602507,846.5997115,1012.824396,1353.639882,728.4130173,1175.02984,1502.491675,1795.606522,1095.568948,1572.284927,1775.675512,1505.57251,1461.72952
