Sample,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,ND1,ND2,ND3,ND4,ND5,ND6,QC_1,QC_8,QC_15
M565T48,392.8865944,554.700539,300.0380633,588.4910581,731.7627597,795.1255254,991.8183564,971.2877581,1183.398853,806.3318227,559.8967747,990.2142842,916.3434802,781.4512306,923.4225945
M565T484,616.0722171,902.14529,860.539057,1182.782395,740.4809838,328.4126499,970.9736015,864.9164484,1068.253732,778.2414987,1483.76273,682.0380896,764.6737937,912.4889972,503.4481287
M565T488,4321.423012,4218.161406,3661.406917,4421.80753,4400.082414,4041.080687,6218.747626,4319.444941,4889.338438,3985.756245,4678.162851,4686.680018,4362.303166,4334.785037,4849.574012
M565T54,3536.282146,2552.100343,3844.202937,1848.808879,2945.795221,4499.022986,2052.909766,2495.558873,3144.381481,2443.5387,2262.170306,3540.932288,2877.805286,3979.805762,2380.774352
M565T55,1951.423081,2469.35132,2912.155725,3318.650934,3731.846459,2800.561653,4450.671046,813.8579552,3705.148626,2943.975419,2084.554569,2507.115625,3321.759468,3576.470456,2665.414064
M565T95,733.1695822,934.2747209,558.5330808,660.9954903,841.7703254,1005.877795,971.3706716,975.7090929,1089.618813,1584.678435,1007.455904,833.3067036,983.4894106,1090.103829,674.4880572
M566T111,6575.570039,2962.948888,5996.398068,4193.618237,5603.19669,2001.676741,6541.182858,4083.009531,3783.993268,2705.169672,5599.716785,3723.530312,3326.185483,4162.252718,4261.867764
M566T154,4375.075151,517.6377258,7681.419568,1011.702776,2896.478328,2935.428187,1388.088941,1231.371637,1492.377223,1206.653174,1641.507556,2295.193278,2431.56162,3938.250701,3047.328383
M566T205,1223.807634,1174.818255,1563.665834,1138.652176,1100.157697,1385.355411,466.2673931,777.9946946,626.8294419,835.1349905,509.0394331,501.3718722,1059.626661,1235.294438,911.6860878
M566T268,6647.994139,6057.709453,6061.862883,6860.485005,7061.787381,6825.569141,5388.487637,8180.205549,7256.71539,6373.667571,6800.709184,7757.873058,6814.264349,6953.083176,4742.886099
M566T271,624.8419065,2693.168368,1003.673849,2106.845257,1310.40211,1535.870462,3318.394951,1830.595422,3570.019531,2825.061759,2779.98984,2647.590826,2060.63965,1955.305798,2276.500865
M566T297,1625.329767,3063.123144,1553.999725,2272.57978,1698.816975,2104.1956,2231.881292,2717.876511,2046.269473,4412.44433,2549.517854,2615.609941,2052.67465,2706.281857,2142.961289
M566T55,3502.342439,1268.966264,1202.640945,1675.691421,1595.449805,2267.839778,933.1557606,711.2899367,2380.245421,1360.241198,1742.284554,1043.35054,1831.089963,1338.295564,1621.777299
M566T56,1946.304578,2711.302155,1696.002365,3641.821339,2978.912292,1611.167807,2536.90078,3065.64537,1846.749081,2039.576417,1753.693582,2506.844967,2843.967557,2183.318011,2433.528215
M566T70,780.5117144,2930.673866,727.8611749,2193.685667,969.2419358,944.7950448,4014.924634,1782.430867,3382.383044,1107.428118,2546.063937,2260.063684,1582.149438,1555.970514,1581.544136
M567T110,4989.359,1294.701463,4111.900777,1290.932387,2953.730918,3453.284144,1656.971689,1252.586315,1777.477784,1694.749984,1591.278959,1444.288448,1813.113054,2619.359151,2050.355045
M567T152,1448.812191,1055.445458,1540.026113,1084.980108,1077.935101,1594.465941,1323.992283,590.5712152,1196.555082,740.4000664,739.7143478,1141.607005,1644.427053,1372.893428,1522.358369
M567T161,1435.336334,1342.264487,601.0425137,1379.206576,1840.875074,1495.084227,1087.409071,1288.295205,1415.516547,1372.049284,1463.03365,1337.535444,1760.063024,1341.117548,1509.667467
M567T228,3211.280365,1819.272551,2873.351568,1596.183252,3016.451522,3623.915504,2156.456263,1835.610542,2407.144188,2443.479906,2305.11402,2112.635283,2137.333853,2967.608389,1881.940754
M567T271_1,1076.247547,1764.884803,974.9820165,1389.291829,1229.656772,1173.08983,1632.994493,1209.077762,1480.845335,1785.439027,1121.223402,1570.143164,1015.108374,1437.170761,1340.897892
M567T271_2,2520.875421,3237.439746,4149.154629,4882.348825,2253.3935,5228.884789,2932.819397,3125.044952,2913.443613,1724.252208,3011.0242,2835.879104,1917.151429,2750.04257,2966.257319
M567T301,7084.68562,9130.413564,7632.989262,9846.788061,7627.445843,10398.69897,7218.321395,12142.52719,7011.482586,11109.66554,9252.727463,9804.712374,8409.920504,8378.162302,9078.291131
M567T309,3457.604402,5081.24907,6125.763514,7434.282558,8108.588875,7343.42641,3486.453621,6328.6986,4046.125874,8685.318944,6186.251608,5109.992107,8222.769066,5243.635969,5467.278643
M567T315,2147.414421,5222.191512,4376.472568,469.5245384,4324.102651,5313.468718,3934.572391,5096.738103,3860.655471,4065.422857,4583.083657,4169.25234,4085.914553,2475.280347,2615.74438
M567T323,4057.036005,5398.281508,5546.15714,7206.243871,4174.862895,3972.58602,5543.180169,5044.130163,5677.703272,3934.741617,6287.828607,3679.56298,6699.316028,5141.395816,5139.188635
M567T342,7509.166121,10057.32997,6926.875088,10997.84417,7768.929163,7906.984103,9154.335326,15170.30397,9993.478521,14255.70895,11884.82033,12326.17339,10136.17483,9981.782481,10064.32046
M567T395,10690.61564,15517.76341,9556.058348,16471.62231,15099.37228,12324.03527,5310.416442,4947.644061,5011.357577,5361.377731,5028.68807,5048.170054,11054.67879,10033.06018,8903.551079
M567T457,2007.036496,1995.459526,1874.087611,2163.14441,1868.097979,1911.470715,1089.584844,1084.842394,1196.037964,799.8144194,911.3318758,951.3026687,1780.964933,1600.220766,1423.239409
M567T48,1567.672929,1660.545133,1337.857898,1727.165293,295.5230651,389.7612624,1365.135728,1268.28101,1637.174335,1378.572397,1407.645977,1138.614216,333.9558072,351.1740034,342.5750425
M567T488,675.4282565,677.8537321,902.7141113,949.3701039,672.9205696,975.8006758,1176.254289,984.693081,931.8393878,1141.442466,947.8499289,892.9744476,1181.583549,852.8982195,1240.441426
M567T55,2767.224499,2956.577177,1673.691025,2040.247298,2003.823071,2743.163081,2911.562165,4170.765675,3541.211267,2629.802158,2551.535217,2283.874005,2288.375483,3140.234943,2101.609573
M567T65,1073.595084,2582.52108,2087.283675,1141.129647,716.36155,2213.696529,2565.863333,3106.436328,3623.376114,1665.283049,1824.845942,1759.19361,982.9464624,1034.59854,1081.098684
M567T96_1,1361.510844,660.1626613,1388.186767,825.2531182,902.5758037,947.356164,563.2808325,439.9888139,822.5356187,1227.659733,730.2221463,790.723119,841.8438909,729.593361,1149.882934
M568T156,4905.293191,3798.488149,5546.807625,3934.336956,5529.147014,4481.093621,2386.561775,2337.586046,2602.312573,2333.429178,2169.152783,3248.728377,3409.146181,4042.069235,3579.801163
M568T301,2682.381295,3562.75895,2929.593831,3276.951715,2362.402557,2771.597893,2548.225616,3866.469403,2459.005653,3573.031992,4230.504275,3078.715347,2964.635231,3190.852704,3041.200622
M568T342,3561.906161,4516.121432,3927.60301,4356.62592,2868.192638,3208.081616,4021.039425,6632.444817,3279.342697,5754.958327,4982.07764,4565.680181,4543.279043,4405.891721,4342.588717
M568T395,4564.81576,6263.817685,3963.129722,5731.413977,4771.948048,4819.546856,2780.651465,1928.905935,2554.646574,1811.49738,1947.384811,2040.233195,3839.0521,4166.492924,3833.589962
M568T456,775.5100091,732.037308,611.3753532,812.3998121,799.0009125,697.2658743,337.4377135,310.7980445,463.6820309,434.6944096,282.2529324,280.1955898,643.1840721,508.995991,581.7821037
M568T486,1574.949814,560.3250036,1165.603472,450.013027,606.1820424,597.4883622,852.9381072,415.0298428,859.9033338,282.3570885,716.7026619,327.207711,798.0767935,554.2781355,743.7689464
M568T53,1691.865999,1343.39334,1564.053409,1692.775821,2043.646204,601.0625585,2455.982178,726.3455119,1135.893592,1960.616647,1491.34746,2037.925331,1209.538057,1476.334123,1088.602721
M569T156,2881.223417,1540.775851,1914.673311,1724.67074,1867.271096,2061.747588,2451.100778,1021.542519,1770.731454,1999.698435,2175.451129,2378.41241,1426.178294,2474.38977,2254.24075
M569T163,2317.896542,1189.396752,2423.99171,588.1000802,1208.198685,2201.9522,2578.288458,1864.343391,2523.923652,1626.784128,3137.762174,1644.28819,1846.555997,2419.407124,2122.254039
M569T171,1978.856567,1817.526559,2297.081986,1304.141476,2271.561176,1933.15422,2336.090657,2245.943403,1919.872359,1664.604649,2945.523525,1749.288335,1649.307494,2037.258159,1951.21247
M569T179,440.9366471,1107.544605,874.2985717,783.4939146,1002.112904,678.3003972,1800.317878,1134.419137,1073.506528,1268.147637,1087.132264,928.4973144,1281.906185,1180.302283,760.0714057
M569T211,1554.882167,1429.057474,2573.045796,1064.451273,1868.185738,2316.843921,2525.765434,3073.531048,2068.300755,2409.408155,2347.619223,3102.56459,1932.081521,2702.945682,3087.917012
M569T242,2359.368716,2285.874135,1950.856333,2211.353272,2544.063384,2293.536662,2278.774785,3655.470789,2544.408352,4044.488479,2994.377832,2305.209539,3232.077246,2825.45225,2396.405377
M569T259,930.6217141,758.6234025,863.0883837,912.9091327,726.8690569,685.1206918,736.0088114,1233.600937,1000.603745,770.6886941,589.6699562,807.0989308,924.8320034,495.9473631,778.2404434
M569T273,21920.11633,8637.49214,20584.90686,8110.569836,13043.93952,15600.61032,11328.53712,9855.311479,6824.407619,9120.621908,13154.87572,8167.494789,12239.5593,11615.28627,11446.0681
M569T308,4861.639822,2730.379153,3597.410037,2638.597158,5220.820523,4187.370295,4513.672327,4310.733451,4137.726171,6840.889611,3833.125233,7231.654428,5767.072153,4736.972858,5066.189141
M569T312,2859.337845,3918.422126,2704.556951,3691.74051,4471.894193,2941.540108,4160.182541,3315.740993,2232.831058,8705.783127,3064.391525,2871.983626,6600.995245,11946.34407,11045.11786
M569T347,3255.308462,3572.698147,2441.546681,2819.086256,4997.495368,3119.346919,2080.742257,4357.235787,3988.869758,3308.657732,4029.986463,3822.993966,2337.909102,2278.117105,3691.80662
M569T377,2303.765894,3013.631948,1500.400175,2137.694931,4740.971502,1613.780966,1595.25813,2281.119802,1982.57164,1437.223967,1453.847748,1458.499807,2609.105214,1664.451514,1687.441006
M569T389,1768.174464,2688.675011,2072.393188,2526.226168,2839.136483,2050.977011,1557.729952,1639.171192,1017.649832,2003.881801,1023.035221,1532.587408,1518.174632,1814.021982,1630.243939
M569T422,2436.92435,1577.047264,2127.836146,1890.176449,1923.216569,1678.880138,896.1074073,677.429224,732.8019515,988.3976078,926.8281496,485.167921,1003.789515,1566.790305,1098.982
M569T43,3697.544,4585.088167,1964.675845,4496.795849,2721.918099,2905.114838,3508.993261,4565.090935,3445.29139,3878.553053,4112.867817,3920.475729,3574.675041,3575.042093,3003.133326
M569T479,6055.166024,8511.273726,9480.883885,8673.454703,10767.62213,5812.097945,9075.466081,3074.274831,9493.624008,9984.605228,7284.375955,4733.298624,6257.320412,9660.966461,6297.627418
M569T48_1,376.8241037,4838.35847,261.7697341,5252.008552,3369.928934,3590.481148,4937.691793,3604.217146,5235.171352,4235.554991,4833.746207,4651.377888,4980.886216,5340.243554,4536.007968
M569T48_2,519.737485,2357.857983,527.1445186,2384.850208,737.166865,427.328613,2644.160188,1810.240346,2544.723098,1985.20792,2358.970723,2044.876483,1523.43906,1209.601505,952.0281146
M569T489,715.9375802,888.1620274,778.9801316,826.2298418,816.1189154,681.7610992,1219.868277,1181.624936,1017.690438,733.3270138,717.1203192,708.9609426,557.5124742,868.7369238,818.5554531
M569T57,3883.612263,3362.466711,3558.555682,2982.413237,4743.428653,4417.682842,5293.4227,5012.808387,4014.662823,2556.894008,4960.148649,2848.989912,3511.616039,3578.070549,4082.845665
M570T272,6951.065226,2883.005277,7624.928859,4285.948718,6724.337879,8102.462207,2680.731499,3450.036825,2682.76936,3814.488286,4683.368996,2742.18523,4485.952555,4501.018505,4166.290749
M570T316,1593.866707,1337.932824,4291.574346,3218.192146,707.4825713,3287.737442,2931.38132,2680.663788,2364.154447,2517.167148,3060.273395,521.1207308,3087.674217,3189.304462,3131.208232
M570T356,3762.879953,2931.8561,2968.262473,2340.888899,2467.306047,870.5351658,6743.186362,4291.557805,6848.821913,4198.398186,5069.15108,5356.296157,3604.511702,5956.242036,6143.153567
M570T43,1486.835614,2116.852881,1617.36366,1874.491068,2043.221411,1999.302312,2807.476585,2502.046995,2197.521945,2237.039078,2025.800502,2458.343655,2535.469872,2181.198054,2534.966552
M570T48,48.39689462,481.7428712,45.49269037,645.260856,385.0112412,280.1820549,607.5345281,588.1262116,712.8963511,383.0427654,636.246513,581.8115945,509.0728445,493.7619877,521.7809342
M570T59,2012.016221,707.8207557,2196.705652,1201.908501,1327.637535,1576.730896,1296.861096,1376.539623,3890.870831,1408.746707,2062.717188,3047.319364,1016.780315,1456.49976,1385.160193
M571T160,3058.225948,2072.071233,2235.662908,2328.488908,2208.049736,2105.327378,1019.317678,1570.236369,1790.340835,2770.663788,2667.405044,2605.810175,2398.642698,2510.012994,3160.998803
M571T203,1355.395239,807.3138388,1165.89688,393.1818165,1248.688378,1180.086562,817.7047076,1161.684987,850.6133556,1482.607573,888.6811417,1036.453224,803.4996328,836.431835,874.3064069
M571T212,1467.361387,1191.456722,1555.747972,799.3959005,1199.311037,1548.076176,1091.296088,1060.733045,933.733806,507.9844827,848.8480666,1272.420146,787.7702589,1202.668823,1071.460166
M571T216,2403.118904,915.7633583,1276.494009,1649.272649,2062.646266,2394.71149,1523.451628,1607.33159,2139.663915,2016.930053,2646.36736,1835.062407,1516.401824,2085.712434,1398.65292
M571T247,10774.84045,9618.893081,7074.843069,7056.053854,10405.06495,7263.153091,11221.32333,12418.50914,8089.169732,8659.176289,11545.23829,7904.270129,10599.55477,8068.673782,11100.63647
M571T296,1391.903779,3719.813949,1097.523382,2566.884961,1642.325225,1609.620403,1283.93223,1069.023689,1221.522096,1477.75983,1215.750922,1070.778168,1792.588621,1497.104521,1841.592925
M571T300,1778.539777,1547.368657,1870.544686,3760.598704,2004.083502,1127.817283,765.5804397,3209.450775,2505.321789,3630.683683,4191.51166,2537.603793,2288.786148,2767.682518,2179.587135
M571T312,3322.090098,3960.293468,4497.222508,6137.959368,4158.037935,4824.949778,3976.361071,10842.14301,18764.58932,4992.400979,3321.873274,6321.995256,3794.762797,5736.082152,3317.746073
M571T347,2830.28602,3250.305286,3387.206862,4921.31491,4732.753343,3014.209493,2628.951388,4552.16881,3292.827635,1344.747169,2668.818158,3027.09367,3602.26019,3265.311661,3117.645058
M571T44,1704.413721,3222.953138,2028.258854,1978.73085,2036.64553,2326.1638,3399.023769,2815.721257,2979.476198,2288.696989,2816.091823,2881.239691,2556.994156,2429.826856,2408.781789
M571T47,1239.413121,1350.203572,881.6880398,1597.539385,909.5356335,1280.285624,2550.014681,1236.629636,2003.1556,1343.405034,1668.051864,1951.966322,1295.236306,1187.43342,1361.129832
M571T48_1,37.65568447,1410.460119,221.7697646,1375.311237,790.9037906,845.8782185,1636.022534,1204.093268,1817.277105,1182.229058,1335.495647,1154.282219,1460.295947,1266.813103,1481.394044
M571T48_2,758.0537198,630.1497624,353.3518084,604.4828395,568.7886768,427.328613,1048.097837,500.6391036,759.0979148,590.4625644,1008.735482,897.2783279,584.3764154,530.8194235,682.9569705
M571T487,4215.526696,5140.251887,4291.83502,5312.331553,4456.072044,4651.169644,6398.573363,5221.073223,7225.394064,5370.280818,5538.131589,6066.646387,6670.013225,4952.46294,4466.322769
M571T498,3762.129709,4011.671238,3531.152904,4962.419209,4070.258748,3977.427877,6822.512237,5494.663859,5723.769305,5425.268438,6090.740344,4584.569616,4732.905328,4174.364452,3639.866164
M571T56,7610.714312,2725.471568,7116.951747,2429.131742,6541.645021,6365.853653,2357.268955,3077.390085,1482.929947,3369.053172,1647.390989,3492.229797,3661.68516,4484.144176,3305.958592
M571T95,1035.535823,1312.142661,1258.15513,1076.25861,1156.720399,1045.884022,1042.17434,730.9821349,513.7785097,1408.48477,1192.543119,919.8501826,627.8995477,678.2253301,763.5544823
M572T110,744.6841354,1523.717058,1077.911292,1445.022447,2017.786669,598.7669809,2184.849242,1550.909293,1326.462503,699.862947,1332.592592,2000.094345,1782.13205,1561.638047,1908.071024
M572T247,3798.652244,2251.61842,3445.214497,1575.908375,4638.002325,3108.153433,3095.789549,3920.600645,2844.339018,3759.706798,2695.928626,4324.578312,2515.612947,4596.373868,3362.458095
M572T441,3039.18089,1227.761633,1639.348528,1553.598168,1464.161777,1387.461344,864.7851951,1092.902772,932.3981323,956.9521456,660.2413751,1170.255753,1280.792129,1296.810029,1068.111552
M572T489,484.6933394,945.697302,578.4752757,667.17973,791.7719113,536.9653057,847.2869314,854.4687525,175.8010938,807.9449003,851.0910038,777.2712133,903.2600505,693.2496568,651.9506608
M572T69,703.9243657,1157.016984,700.0325831,1242.13452,706.8132317,884.3393948,1647.310181,1262.067464,768.9209206,843.5644318,1025.495697,937.8435425,1172.09799,1094.58815,988.8449296
M572T95,799.4949269,1132.05554,1470.057636,1028.930636,960.8185742,805.8053925,756.3395942,683.1823985,872.9403294,1382.901554,490.3358803,1083.900619,759.1323238,844.4145392,610.5705486
M573T179,2039.894522,747.243125,2368.710352,1861.175597,1987.563792,2452.048735,1453.85755,2083.8944,1327.141621,1439.010499,1984.548162,1359.032152,1650.937439,2090.7785,2066.254695
M573T225,4729.530811,2059.986043,2835.371422,1504.010131,2942.562815,1818.994647,2040.291919,2031.855577,1882.898944,2245.200498,1666.36183,2108.652758,1644.348059,2975.734197,2155.835388
M573T228,1671.146631,3785.031254,3063.845569,2026.276571,2168.740938,1542.43151,2419.381072,2081.063416,507.0899909,3014.027544,1219.142776,2171.514708,2504.29353,1570.446589,2348.80233
M573T259,631.3589478,762.3164391,939.974559,681.9857638,906.9190623,521.5171526,936.786156,764.8817468,704.1887292,1185.514953,715.1222488,835.951712,640.0830143,870.6474863,688.5932369
M573T380,1977.865152,2833.054588,2703.602755,2553.541335,2013.556122,1838.168894,1589.566283,2319.24157,1172.716311,2186.599954,1815.13562,1592.911643,2452.049233,1357.36597,1819.759097
M573T420,1980.197321,421.5300546,2135.395696,680.4500561,1792.134564,1308.090245,384.8517305,304.6657027,295.3541115,286.59058,410.6095491,343.8664984,1095.059466,778.9090104,909.4373569
M573T43_1,988.0018013,1390.493151,1347.80305,596.6907305,815.8548308,906.3964246,732.7312187,1238.316132,700.4628379,1210.401999,1373.811411,1199.496149,1011.826971,1211.911461,1114.207642
M573T43_2,1062.448365,837.5775285,561.3545011,1006.16034,463.8095225,614.0274508,452.9577209,945.6311019,927.0865801,961.7160182,409.2507778,629.3594588,1316.049937,1287.440247,755.5950024
M573T433,1272.05717,968.620794,783.9071712,907.8845795,876.1169469,998.8228873,525.3456809,398.7954196,504.2003841,436.3122722,364.3950892,469.7931223,898.3492072,761.4361685,697.7493848
M573T45,1953.178256,1586.613548,1992.759562,1848.619684,1600.008463,1800.646991,2683.507173,1327.588075,2528.833801,1560.151048,1827.743296,1628.916907,1629.004995,1713.080377,1796.272983
M573T488,1041.193099,1217.919214,1262.353354,1444.540172,1351.421842,1370.00128,1594.197276,1601.680973,1666.694832,1360.234073,1838.603194,1943.636359,1687.555964,1236.410079,1384.711967
M573T61,3215.225482,2990.534498,2805.265781,2116.662847,4751.875013,4265.29025,6478.717313,5412.120714,5078.312417,6184.419541,5313.367096,4704.323807,4016.728528,4249.713535,4121.339459
M573T95,1488.239236,3528.664773,1695.464959,3242.312256,2140.688402,2010.177958,1787.783641,2171.174447,1976.374402,2668.06528,2238.880994,1982.772996,1685.86117,2091.67418,2559.169223
M574T228,1727.908906,271.0080976,975.5860878,1379.255053,1614.418977,1755.504582,1007.147672,835.3991382,665.6234499,1462.704789,1364.730384,1389.17221,1147.53666,2020.695155,1801.310299
M574T309_2,3352.19281,4128.160291,5222.999073,3373.846629,4507.440928,6042.783449,3140.892062,4120.852525,2345.688163,5019.851478,5868.30023,4235.644094,3999.484223,4184.835323,3849.800974
M574T333,4375.108142,2659.86764,1838.648062,3325.842291,3130.374621,2036.888577,995.1785631,2415.831407,1477.104286,934.8295113,1535.704065,1437.401489,2031.832419,2433.144583,2359.865761
M574T381,855.6687591,930.4699421,2031.643683,1740.296828,907.6917335,959.8894198,661.8023668,722.1939912,814.4879528,741.183523,670.7054333,721.0114172,713.9485148,876.6278503,873.0233515
M574T45,1154.099041,1256.106664,1246.838984,1018.484603,1109.899263,1091.329304,1565.945365,1431.745749,1024.012928,1239.555106,1208.443454,1277.000164,993.6868001,1204.113813,1207.925323
M574T56,11851.34092,5783.077783,11531.05263,4247.10036,11001.24623,10857.34609,3346.851757,1996.087937,3287.266783,2836.316745,3401.359712,2526.8597,8163.165482,6823.714157,8527.058985
M574T95,1145.385801,1580.789388,1107.425144,1069.295387,1149.185406,966.6264438,1110.10458,710.1667514,901.8791882,633.7012675,1041.70322,1029.0945,923.2776129,1111.50828,1053.238946
M575T210_1,1110.427704,1042.329933,1965.159062,1239.610753,2002.232528,1295.361772,2053.842829,1959.658808,2734.914884,1929.023473,2185.36185,1606.173155,1164.942998,1545.405154,1234.950437
M575T210_2,2638.498846,1232.276626,2317.725412,1511.822681,1973.908505,2043.569423,1395.865581,3692.24749,1989.840236,3949.748607,2885.591066,4053.045679,2014.168143,1958.093003,2528.490733
M575T230,3048.461057,3807.582439,1452.515452,2517.407643,1906.10621,3302.681821,2515.137118,3078.407929,1005.242011,2871.088584,1643.392703,1948.689206,2526.560554,2917.618233,3524.350048
M575T264,2611.271849,3366.36686,5484.953882,3588.90365,3180.43007,3002.470148,7040.710672,7372.738177,5717.420452,7033.825711,3470.389195,3565.997136,2858.592176,2730.397441,2683.036977
M575T271,1541.835425,1028.397454,1434.787257,1200.048048,1365.14265,1123.116049,982.3002152,1095.11975,763.2424716,1929.384725,1210.543101,1347.949646,1070.237539,742.6434858,690.4779576
M575T389,591.4744466,595.3971891,549.1686578,1151.837625,894.7748087,858.1847908,323.1342772,429.4469499,625.8581877,445.0439978,355.8185381,501.7729031,697.3975461,522.9047647,529.6068011
M575T43,1200.837007,1433.725314,857.4901076,661.1858378,1034.001388,1156.050212,1715.989845,1240.777828,1590.18383,1598.934014,1309.581763,1148.16331,1204.621662,1481.230534,1335.367245
M575T450,1551.234093,1900.80679,1806.240538,1805.772974,1964.860735,1635.136045,263.8666593,1053.760267,327.1081368,783.0818698,693.4146826,536.0479187,1366.643024,1169.080827,1245.00468
M575T477,2594.066957,4348.502706,4622.846791,3896.783554,3069.831683,5142.566209,4381.944961,3723.990273,2014.878149,3014.789958,2556.564134,1997.846188,4177.069521,4301.412364,4076.739706
M575T488,1006.248492,1279.894641,1129.018873,1508.312905,1392.435189,1213.926907,1749.762696,1364.774178,1314.873172,1263.10223,1513.229801,1370.877677,1211.402158,1271.780859,1204.395567
M575T64,5318.818394,3924.95379,4116.204813,1019.716362,4881.796596,4219.699109,2651.733558,2182.427296,2354.826819,2860.50069,1905.644506,2601.342518,5535.369682,3558.701587,3689.980009
M575T95,1911.748954,1129.033675,1603.681789,1293.185581,1667.479365,1661.195733,1177.12225,1278.11974,1056.241283,1856.796912,1355.963558,1922.120087,1556.768798,2117.924454,1682.623941
M576T110_2,5070.691164,3524.019083,5320.900111,2267.093431,4469.095804,5161.748275,5080.00249,2295.329367,5475.546796,2379.217534,5500.393876,3822.901257,7010.553766,4637.939456,4938.885209
M576T210,615.9433569,421.5000737,971.9275742,500.6680366,560.8903011,574.5075389,596.1659615,1203.25785,523.1255261,1624.884901,1324.454346,1027.633929,646.9268067,629.1678144,892.8354838
M576T230,320.2851413,1518.767824,250.9072911,2073.079707,1105.53788,1069.563161,352.1857568,847.8920857,354.551386,986.6816037,823.5726646,608.3416049,1091.970815,1207.834454,820.4845638
M576T375,2226.999605,3985.445974,1764.808778,3699.529688,3308.812605,2201.527535,3790.14255,4907.962802,4035.058236,3734.429681,3825.44107,3161.264094,4099.228109,4564.61674,3266.274714
M576T43,530.6202488,1565.813691,539.3061441,461.9958325,643.5998166,635.1153951,1715.834138,747.7805208,1141.65884,829.2461952,930.097538,973.7754807,1076.697673,773.3005825,631.8863043
M576T55,9308.048857,8502.361579,9645.721504,9966.825981,9946.152265,10673.93606,11819.78533,11384.79007,11151.06061,12229.98191,13178.79993,12022.30109,11029.13819,10195.98749,10773.86948
M576T96,1550.192099,758.7542561,1220.305117,796.6347242,1298.849016,1321.280155,1221.674986,949.3640664,872.6514138,1049.960661,997.7997846,1068.425167,1096.628338,924.5461914,889.5939351
M577T110,1804.774669,1136.695536,1745.42197,773.3313654,1969.263474,1756.267944,2882.265378,1088.113461,1806.07394,1276.21591,1378.829681,1990.269216,2387.570733,2175.457309,1939.929637
M577T231,3970.387967,2025.221198,4303.181479,2406.972385,3385.11416,3160.420953,4948.567901,3383.93144,4116.636672,2447.201483,3481.617707,4326.427969,2776.143928,2807.282891,3157.648868
M577T254,2269.010111,2386.467318,4455.709207,1586.706717,1812.837174,1671.049822,3722.042529,2409.248548,3888.966211,2207.81587,3240.317516,2996.188293,2942.683825,2538.375142,2046.855397
M577T277,1787.116058,3236.925028,2416.083371,8529.852434,3120.125562,3155.739599,4061.144935,3151.319942,3341.681867,3334.094944,3503.003722,3373.912342,3178.041998,2769.289343,3292.7047
M577T296,1075.718738,4913.326921,2668.514846,4145.819669,2864.666077,2077.475128,724.7254838,1655.376089,579.0483582,1990.514475,1263.943335,1824.790241,2457.405342,1953.863317,1714.651855
M577T345,1571.639533,3682.434978,3171.170671,3973.640397,1976.585159,3463.958734,3224.007341,3858.351135,2817.587844,1898.236933,3879.850629,3152.215484,2610.502405,1491.406463,1825.308942
M577T375,2065.476821,2041.382396,717.3008173,2162.848672,867.765126,1252.750928,1391.065854,1382.377641,1900.61708,1362.730891,2222.470539,1579.918211,1706.468402,1809.763275,1889.290738
M577T46,740.3955697,1815.401205,823.1902785,2456.741545,1233.902527,453.3121793,2346.381775,1902.465497,2468.690562,2563.64881,2427.162918,2130.984235,1518.687633,1169.659334,1646.658912
M577T47,1448.221043,1588.225481,1144.634787,2106.554269,1373.155801,943.6254886,2281.071426,3135.765286,2141.933727,2448.502901,2008.159157,2456.909221,1688.233205,2450.225851,2141.434982
M577T482,1324.022779,1565.785598,1171.830752,1632.292985,1365.029311,847.5222432,1074.349342,1178.343832,517.3257677,762.5656837,773.3796031,747.5868195,735.9362012,1138.830456,912.6792266
M577T487,455.1470428,790.4883158,560.4562717,848.8607547,632.8823056,722.5267585,826.7265541,828.28555,869.8440662,777.0731205,658.8842529,737.5690007,667.6166418,756.0757674,742.148394
M577T56,15527.57702,8054.253123,15628.7274,10274.50815,14569.59171,15115.23053,4832.75647,7827.569438,3625.754468,9409.100108,4592.11236,6998.457075,9881.946547,8785.574055,10231.27531
M577T95,1730.89967,1422.764405,771.3568025,824.8400937,1345.027575,2049.082054,1024.430508,1045.813723,963.0073483,1420.129723,1114.383611,647.8547978,1099.39135,812.7543378,718.9069434
M578T104,1118.934189,649.2016994,1407.579294,535.7608152,811.079184,705.4997524,709.684698,555.1698512,873.4840984,586.8922823,684.5662795,818.2711665,803.9835396,591.2155205,943.8485856
M578T253,1947.991931,947.203338,1022.409198,635.78689,738.013554,842.7861938,1627.045175,937.5545787,1367.708102,1056.801108,1482.283744,1226.846049,1230.192346,824.5922399,961.9967135
M578T277,926.3003028,1053.479236,770.3294517,1508.210382,831.3484695,1061.509244,1398.427255,1548.64309,1246.116735,1197.39327,997.2912789,1306.797143,1215.987686,1118.782589,1139.027336
M578T364,7078.407545,14084.53845,5355.211471,14430.86502,10045.74942,10049.68275,3581.253681,5041.16524,3838.697233,6015.467532,4814.935361,4113.096305,6746.047635,6615.875572,7436.332654
M578T57,4664.748324,2712.193206,4655.091267,4124.576894,3984.641517,4664.222343,1774.234258,2949.886763,1621.613472,2785.847644,4598.821733,3599.130275,4210.433464,4187.71584,3506.494864
